"ID","DONATION_MD5_HASH","DONATION_CONTACT_ID","DONATION_TIMESTAMP","DONATION_TARGET","DONATION_CURRENCY","DONATION_AMOUNT","STATUS"
"a064E000004DWEmQAO","794-d7d364dc85d3b252dad47ec981eeaba3","794","2014-07-12T23:00:00.000Z","a0758000002kNGHAA2","GBP","125","Item Created"
"a064E000004DWEnQAO","794-45c3426c8b5b8166330f12a6543db1ab","794","2014-03-21T00:00:00.000Z","a0758000002kNDHAA2","GBP","67.5","Item Created"
"a064E000004DWEoQAO","794-d6861144288cad73cfb316738f308415","794","2014-07-14T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.24","Item Created"
"a064E000004DWEpQAO","794-d666e070cbb04b3faa7010878c1057e5","794","2014-07-19T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.08","Item Created"
"a064E000004DWEqQAO","794-1e496ce4a23d32bc2f88394fc34ce681","794","2014-07-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.59","Item Created"
"a064E000004DWErQAO","794-8055ad1caa3f2174c1633c94804bc48a","794","2014-07-31T23:00:00.000Z","a0758000002kNNlAAM","GBP","1.08","Item Created"
"a064E000004DWEsQAO","794-1c473eb36cd548069d803cb4ec80845f","794","2014-08-09T23:00:00.000Z","a0758000002kNNlAAM","GBP","1.79","Item Created"
"a064E000004DWEtQAO","794-129009dfeeccab8441a11fb540c6a662","794","2014-08-12T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.2","Item Created"
"a064E000004DWEuQAO","794-7c572107712aaf27877101e3220647db","794","2014-08-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.58","Item Created"
"a064E000004DWEvQAO","794-b675f932d64bca44cd434118a7d1f953","794","2014-09-07T23:00:00.000Z","a0758000002kNNlAAM","GBP","125","Item Created"
"a064E000004DWEwQAO","794-95f0ddc4df88aebd6f5da6ac6f2df42b","794","2014-12-04T00:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
"a064E000004DWExQAO","794-373586b200a304e962fb8a62b2d2ddb0","794","2014-12-16T00:00:00.000Z","a0758000002kNNlAAM","GBP","625","Item Created"
"a064E000004DWEyQAO","794-88db76927a3b783cadbb969113103dfa","794","2015-01-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","41.67","Item Created"
"a064E000004DWEzQAO","794-baf4e372c5ac2a2425de95c082f173f2","794","2015-01-06T00:00:00.000Z","a0758000002kNNlAAM","GBP","41.67","Item Created"
"a064E000004DWF0QAO","794-0a5f709218c620e0a8a2882bd6bfc79b","794","2015-01-06T00:00:00.000Z","a0758000002kNGHAA2","GBP","41.67","Item Created"
"a064E000004DWF1QAO","794-cd30720147c1328eb5ed511cdb926c22","794","2015-02-21T00:00:00.000Z","a0758000002kNDHAA2","GBP","50","Item Created"
"a064E000004DWF2QAO","794-6ed74c4eee805d092cc88deac22f047e","794","2015-04-19T23:00:00.000Z","a0758000002kNI9AAM","GBP","250","Item Created"
"a064E000004DWF3QAO","794-eb01bb2a52778cb6247a989027a45a7b","794","2015-07-05T23:00:00.000Z","a0758000002kNDHAA2","GBP","156.25","Item Created"
"a064E000004DWF4QAO","794-3b0a688d9a9a2288c7cef6acaf433623","794","2015-08-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","4.42","Item Created"
"a064E000004DWF5QAO","794-ccc006a133abbbc3e0f2b7c845be8ec5","794","2015-09-21T23:00:00.000Z","a0758000002kNGRAA2","GBP","25","Item Created"
"a064E000004DWF6QAO","794-370b093c9667413cf7d1498a5b29dc3c","794","2015-09-13T23:00:00.000Z","a0758000002kNDHAA2","GBP","25","Item Created"
"a064E000004DWF7QAO","794-ad6e7a570468653cbaba13d598a7428a","794","2015-09-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.15","Item Created"
"a064E000004DWF8QAO","794-9ae9d4b48bf941b23393c021d33866a8","794","2015-10-04T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.55","Item Created"
"a064E000004DWF9QAO","794-7e5fca5c54383271c0836b258f01b1eb","794","2015-10-05T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.42","Item Created"
"a064E000004DWFAQA4","794-b74dc2741c75f559f8d82320dec9af36","794","2015-10-09T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.05","Item Created"
"a064E000004DWFBQA4","794-0d6e64b1b1d56234715f58e18b23a2e0","794","2015-10-11T23:00:00.000Z","a0758000002kNNlAAM","GBP","2","Item Created"
"a064E000004DWFCQA4","794-4bed282fcc9187c45789225a80e855e1","794","2015-09-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.08","Item Created"
"a064E000004DWFDQA4","794-883186a6aad2683b183470e6afc574e1","794","2015-08-24T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.15","Item Created"
"a064E000004DWFEQA4","794-d0c10b809a2f5cf15497c70262020adb","794","2015-10-11T23:00:00.000Z","a0758000002kNDHAA2","GBP","62.5","Item Created"
"a064E000004DWFFQA4","794-f2a8291744c32e500ba37295e93680fe","794","2015-12-03T00:00:00.000Z","a0758000002kNNlAAM","GBP","119.12","Item Created"
"a064E000004DWFGQA4","794-21e2cf55b14b69dd275a20c247527844","794","2015-12-22T00:00:00.000Z","a0758000002kNI9AAM","GBP","387.5","Item Created"
"a064E000004DWFHQA4","794-5e84a05bd2106d0e97786c0a0012d23a","794","2015-10-12T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.04","Item Created"
"a064E000004DWFIQA4","794-fa6b1648e3b171089861e2814d511e53","794","2015-10-15T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.5","Item Created"
"a064E000004DWFJQA4","794-3423a02bd4f0009223f340838d2dc806","794","2015-10-20T23:00:00.000Z","a0758000002kNNlAAM","GBP","0.2","Item Created"
"a064E000004DWFKQA4","794-eeec2aebc558a449694473d7381270e2","794","2016-02-29T00:00:00.000Z","a0758000002kNFnAAM","GBP","62.5","Item Created"
"a064E000004DWFLQA4","794-67d69d87483d606d54ccf3e987a1d5e5","794","2016-03-03T00:00:00.000Z","a0758000002kNDHAA2","GBP","0.5","Item Created"
"a064E000004DWFMQA4","794-5aab22d4c99dbeeb3a75e2a661bae065","794","2016-04-02T23:00:00.000Z","a0758000002kNDHAA2","GBP","0.5","Item Created"
"a064E000004DWFNQA4","794-f649b6c44ed1ef65652def3c342e3425","794","2016-04-17T23:00:00.000Z","a0758000002kNDHAA2","GBP","2.2","Item Created"
"a064E000004DWFOQA4","794-3c6656c57a1229361c03175e5d74a9a8","794","2016-04-28T23:00:00.000Z","a0758000002kNNlAAM","GBP","1.25","Item Created"
"a064E000004DWFPQA4","797-8b97acad9dceaea8065d01999bafa844","797","2015-03-31T23:00:00.000Z","a0758000002kNGHAA2","GBP","3125","Item Created"
"a064E000004DWFQQA4","797-75daa16302d55e4ae37dc538116e8877","797","2015-03-31T23:00:00.000Z","a0758000002kNF9AAM","GBP","3750","Item Created"
"a064E000004DWFRQA4","797-75a0498441eafb9421ef76de7842a498","797","2015-01-01T00:00:00.000Z","a0758000002kNDHAA2","GBP","75","Item Created"
"a064E000004DWFSQA4","797-0644ead45adda1740b27fc2adf3d4a7e","797","2014-01-01T00:00:00.000Z","a0758000002kNIAAA2","GBP","22500","Item Created"
"a064E000004DWFTQA4","797-0909ab3dffbada262609970a1c08f173","797","2014-01-01T00:00:00.000Z","a0758000002kNF9AAM","GBP","11250","Item Created"
"a064E000004DWFUQA4","797-ee40ca7fb6106ee283cfa6325692e664","797","2014-03-31T23:00:00.000Z","a0758000002kNDHAA2","GBP","2500","Item Created"
"a064E000004DWFVQA4","797-b21f4c3dd2ef43459294ed2fd8565a64","797","2014-03-31T23:00:00.000Z","a0758000002kNF9AAM","GBP","3125","Item Created"
"a064E000004DWFWQA4","797-312cacbd864a92063ba8392fc20afadf","797","2016-03-30T23:00:00.000Z","a0758000002kNDHAA2","GBP","1500","Item Created"
"a064E000004DWFXQA4","797-3b1b928489acf4084925132f7bca122e","797","2016-03-30T23:00:00.000Z","a074E000000Hz57QAC","GBP","2250","Item Created"
"a064E000004DWFYQA4","797-0954da308dacb7e8e29021fd90d2dadd","797","2016-03-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","250","Item Created"
"a064E000004DWFZQA4","797-7677575754aeb25640c67b0e016368cb","797","2016-03-30T23:00:00.000Z","a0758000002kNF9AAM","GBP","500","Item Created"
"a064E000004DWFaQAO","797-846b3801411fd4d9e67384cacecc11e1","797","2016-03-30T23:00:00.000Z","a0758000002kNHaAAM","GBP","62.5","Item Created"
"a064E000004DWFbQAO","797-ca1a41f844dd8d1985a672c643276c9a","797","2016-03-30T23:00:00.000Z","a0758000002kNDlAAM","GBP","50","Item Created"
"a064E000004DWFcQAO","801-e7ca86be8a90b0514468b634f73af0c7","801","2013-12-11T23:00:00.000Z","a0758000002kNGtAAM","CHF","1000","Item Created"
"a064E000004DWFdQAO","803-f61cda9c137c826bc2fe4cb9351e778f","803","2012-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","79.25","Item Created"
"a064E000004DWFeQAO","803-2f1152d516c5d3c154640139493da2d6","803","2012-12-31T00:00:00.000Z","a0758000002kNM7AAM","USD","12.68","Item Created"
"a064E000004DWFfQAO","803-951940be5714941a9e7190b2d0ec74ed","803","2013-11-21T00:00:00.000Z","a0758000002kNDHAA2","GBP","200","Item Created"
"a064E000004DWFgQAO","803-18f29cad06e5d21aa4b71f32cd921fc9","803","2014-04-06T23:00:00.000Z","a0758000002kNDHAA2","GBP","32","Item Created"
"a064E000004DWFhQAO","803-fa710f725f3da6718acbc25cee9cb6d5","803","2014-09-17T23:00:00.000Z","a0758000002kNNlAAM","GBP","65","Item Created"
"a064E000004DWFiQAO","803-0de25f157cda5162cafca230081b1cf0","803","2014-07-13T23:00:00.000Z","a0758000002kNNlAAM","GBP","10","Item Created"
"a064E000004DWFjQAO","803-5b2a66cbe03667cffb4c75790b037b2b","803","2015-12-31T00:00:00.000Z","a0758000002kNDHAA2","GBP","76","Item Created"
"a064E000004DWFkQAO","803-a22604cfa07be70e7023bb973692f19d","803","2016-03-31T23:00:00.000Z","a0758000002kNMyAAM","USD","35","Item Created"
"a064E000004DWFlQAO","803-2d5d36d67cedc656f2e8b10cbbdf2712","803","2016-03-31T23:00:00.000Z","a0758000002kNDHAA2","GBP","42","Item Created"
"a064E000004DWFmQAO","806-92c950c4896055eaa1625df0976ea927","806","2011-12-31T00:00:00.000Z","a0758000002kNDHAA2","USD","52.94","Item Created"
"a064E000004DWFnQAO","806-7e851b33c5ea48d7f62eb1baad904fc6","806","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","20","Item Created"
"a064E000004DWFoQAO","808-a1b69e2f37c4c731347f41b92c916d50","808","2014-06-20T19:18:04.000Z","a0758000002kNDHAA2","GBP","1375","Item Created"
"a064E000004DWFpQAO","808-47d5ad46aaba8a3de311ab998164bfc1","808","2014-06-20T19:18:04.000Z","a0758000002kNNlAAM","GBP","1375","Item Created"
"a064E000004DWFqQAO","808-f08260ac3df41023c149dcfe55350a71","808","2015-08-23T23:00:00.000Z","a0758000002kNDHAA2","GBP","1562.5","Item Created"
"a064E000004DWFrQAO","808-3d21092b48ddab2937c2cc8ef2042005","808","2015-08-23T23:00:00.000Z","a0758000002kNNlAAM","GBP","1562.5","Item Created"
"a064E000004DWFsQAO","809-2453ba48d48fc2e6bc29977a5abe3d4a","809","2012-07-18T23:00:00.000Z","a0758000002kNI9AAM","GBP","10000","Item Created"
"a064E000004DWFtQAO","809-5170c3f0c3c30608bd9a0531210e46a8","809","2013-09-25T23:00:00.000Z","a0758000002kNI9AAM","GBP","6250","Item Created"
"a064E000004DWFuQAO","809-b645393c2450aa716282abcf0b9317b8","809","2013-11-25T00:00:00.000Z","a0758000002kNDHAA2","GBP","1250","Item Created"
"a064E000004DWFvQAO","809-95c59e3d3ccb23adb94d5f188c2f6ae6","809","2014-01-02T00:00:00.000Z","a0758000002kNDHAA2","GBP","2500","Item Created"
"a064E000004DWFwQAO","809-43d9ae92c5be84e1ca14d1e82fd91936","809","2014-12-30T00:00:00.000Z","a0758000002kNI9AAM","GBP","6250","Item Created"
"a064E000004DWFxQAO","809-206f87c05d66cca7190255ed3214a779","809","2015-03-29T23:00:00.000Z","a0758000002kNI9AAM","GBP","13750","Item Created"
"a064E000004DWFyQAO","809-7c8939f653865e5b3b6ae2b324ae2be7","809","2012-07-04T23:00:00.000Z","a0758000002kNFSAA2","USD","5000","Item Created"
"a064E000004DWFzQAO","809-9df6774ece89c107c4bdc7be404f0d91","809","2015-12-05T00:00:00.000Z","a0758000002kNDHAA2","GBP","3125","Item Created"
"a064E000004DWG0QAO","814-6d25c82c6fc8435ea5cf7af9ad2feba2","814","2014-04-21T23:00:00.000Z","a0758000002kNNlAAM","GBP","50","Item Created"
"a064E000004DWG1QAO","814-833baf923d1b18c61817a67eefb41627","814","2014-04-21T23:00:00.000Z","a0758000002kNDHAA2","GBP","50","Item Created"
"a064E000004DWG2QAO","814-081e26bb2a960c8df44706f7f15025dd","814","2014-03-15T00:00:00.000Z","a0758000002kNNlAAM","GBP","10","Item Created"
"a064E000004DWG3QAO","814-fa3299ee79934bdde3bbace99574d8cd","814","2013-12-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","60","Item Created"
"a064E000004DWG4QAO","814-def91892bd5c789da2c565546031627f","814","2013-11-22T00:00:00.000Z","a0758000002kNDHAA2","GBP","38.78","Item Created"
"a064E000004DWG5QAO","814-22166c5cba8c6f498d91f37087626ff3","814","2014-09-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","127.5","Item Created"
"a064E000004DWG6QAO","814-45203dbf50c31bbeb2f2013be128fa74","814","2014-09-24T23:00:00.000Z","a0758000002kNNlAAM","GBP","127.5","Item Created"
"a064E000004DWG7QAO","814-0c05d2ed137d99112b3d8074a58b1203","814","2014-10-19T23:00:00.000Z","a0758000002kNNlAAM","GBP","12.5","Item Created"
"a064E000004DWG8QAO","814-49918c0ac27c3ba00f6d198fb55aa313","814","2014-09-24T23:00:00.000Z","a0758000002kNDHAA2","GBP","60","Item Created"
"a064E000004DWG9QAO","814-3517fddac7a48628887f9c4e15964353","814","2015-02-08T00:00:00.000Z","a0758000002kNNlAAM","GBP","20","Item Created"
"a064E000004DWGAQA4","814-3d8415763c76bd4da4356d514dd47b3e","814","2013-10-28T00:00:00.000Z","a0758000002kNNlAAM","GBP","25","Item Created"
"a064E000004DWGBQA4","814-f6a4143ecac68543a31612b5b224eda4","814","2012-03-30T23:00:00.000Z","a0758000002kNNlAAM","GBP","128","Item Created"
"a064E000004DWGCQA4","814-d9c9d2578b0fb1be41c04ce7e0949274","814","2013-03-31T00:00:00.000Z","a0758000002kNNlAAM","GBP","280.26","Item Created"
"a064E000004DWGDQA4","814-c0d7bc341219a3dea1b3f3dffe76beda","814","2015-04-23T23:00:00.000Z","a0758000002kNDHAA2","GBP","121","Item Created"
"a064E000004DWGEQA4","814-56fe6c70b5e3999a14eaed74221a421e","814","2013-03-19T00:00:00.000Z","a0758000002kNDHAA2","GBP","39.7","Item Created"
"a064E000004DWGFQA4","815-e705e27e20dad25d1bed1334fae2c853","815","2013-12-17T00:00:00.000Z","a0758000002kNNlAAM","GBP","975","Item Created"
"a064E000004DWGGQA4","815-1393fb22c693f0df889c2e42466d6ef9","815","2012-10-19T23:00:00.000Z","a0758000002kNDHAA2","CHF","800","Item Created"
"a064E000004DWGHQA4","815-c44a0d1c7a63a496381a5158ea6cf4a7","815","2013-04-19T23:00:00.000Z","a0758000002kNNlAAM","CHF","800","Item Created"
"a064E000004DWGIQA4","817-bc067356860b62cf5d025603f124c31d","817","2011-12-31T00:00:00.000Z","a0758000002kNNlAAM","USD","37.5","Item Created"
"a064E000004DWGJQA4","820-7e8b2af2b98fa18d62596a32ac96c8a6","820","2014-04-30T05:00:00.000Z","a0758000002kNGHAA2","USD","375","Item Created"
"a064E000004DWGKQA4","820-15506cc12c47ad4f423abd552ded9d22","820","2014-05-30T05:00:00.000Z","a0758000002kNGHAA2","USD","375","Item Created"
"a064E000004DWGLQA4","829-a8c1f7c6f1c9a5650fb9bd4640d08048","829","2014-05-11T14:00:00.000Z","a0758000002kNNlAAM","AUD","182","Item Created"
"a064E000004DWGMQA4","829-2cacff6cbedb07ed3c4fdc913af5259a","829","2014-06-11T14:00:00.000Z","a0758000002kNHwAAM","AUD","3022","Item Created"
"a064E000004DWGNQA4","829-7b96aca915820e41b5fa09c8b9c477e4","829","2014-06-08T14:00:00.000Z","a0758000002kNNlAAM","AUD","3625.66","Item Created"
"a064E000004DWGOQA4","829-bca2c310aab49aa45440355c780763fc","829","2015-01-24T13:00:00.000Z","a0758000002kNDHAA2","AUD","10000","Item Created"
"a064E000004DWGPQA4","829-01de5dcb908fefc9396ea2fde9fe32dd","829","2015-01-26T13:00:00.000Z","a0758000002kNNlAAM","AUD","2886.41","Item Created"
"a064E000004DWGQQA4","829-90d2e0f935bbf825164f38ddb091cc62","829","2015-02-06T13:00:00.000Z","a0758000002kNHwAAM","AUD","2747.76","Item Created"
"a064E000004DWGRQA4","829-99ba836df5fb04e5a34dcffa543c1c98","829","2015-02-06T13:00:00.000Z","a0758000002kNHyAAM","AUD","2070.28","Item Created"
"a064E000004DWGSQA4","830-faef3e19f70f4aea0c0a334c5338b628","830","2013-03-10T18:30:00.000Z","a0758000002kNGHAA2","USD","2500","Item Created"
"a064E000004DWGTQA4","830-09c46ded92f863b90b98b1254fe811a9","830","2013-05-09T18:30:00.000Z","a0758000002kNGHAA2","USD","700","Item Created"
"a064E000004DWGUQA4","830-07afe850cfb18f6da3a986e9c3898626","830","2014-12-22T18:30:00.000Z","a0758000002kNHyAAM","USD","10000","Item Created"
"a064E000004DWGVQA4","831-dd59110f8304a7c9fe836e416718816d","831","2014-07-09T00:00:00.000Z","a0758000002kNNlAAM","GBP","60","Item Created"
"a064E000004DWGWQA4","831-4fae60685fed2a08e390edb590bb91b8","831","2014-07-12T00:00:00.000Z","a0758000002kNNlAAM","GBP","10","Item Created"
"a064E000004DWGXQA4","831-9a5ff55d8528adb38766e7c3ffbd3cb1","831","2014-12-28T00:00:00.000Z","a0758000002kNGEAA2","GBP","100","Item Created"
"a064E000004DWGYQA4","831-05945f47d929fc88c10829e65d58f22e","831","2014-12-31T00:00:00.000Z","a0758000002kNGvAAM","GBP","250","Item Created"
"a064E000004DWGZQA4","831-97ec5c6a7c0cacee64c7ed8469cb59bc","831","2015-12-25T00:00:00.000Z","a0758000002kNDHAA2","GBP","1250","Item Created"
"a064E000004DWGaQAO","831-39762cc965474d5e5738c0f85095c7f7","831","2015-12-25T00:00:00.000Z","a0758000002kNF9AAM","GBP","312.5","Item Created"
"a064E000004DWGbQAO","831-3e621a2e297dd081fd2a83a110b5885c","831","2016-01-02T00:00:00.000Z","a0758000002kNNlAAM","GBP","25","Item Created"
"a064E000004DWGcQAO","831-51de2249b438d0078da48b7fc8a0d9e6","831","2013-04-19T23:00:00.000Z","a0758000002kNDHAA2","GBP","13.11","Item Created"
"a064E000004DWGdQAO","831-6e6bbda04987a454905373bd209852bc","831","2013-11-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","37.23","Item Created"
"a064E000004DWGeQAO","831-c4459f39a838faa0d2e842c6818ffefb","831","2015-12-31T00:00:00.000Z","a0758000002kNMBAA2","GBP","335.25","Item Created"
"a064E000004DWGfQAO","832-2f3a0af14519980a449ecd780886f64d","832","2016-01-08T05:00:00.000Z","a074E000000Hz57QAC","USD","10000","Item Created"
"a064E000004DWGgQAO","832-8c82831318cc64b692b41e7f153282d8","832","2016-02-16T05:00:00.000Z","a074E000000Hz57QAC","USD","5000","Item Created"
"a064E000004DWGhQAO","832-248670d1e009c82630c3e53b94078d13","832","2016-04-14T04:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWGiQAO","832-903e2a4dcae548baad37ed38fd13ebee","832","2015-01-14T05:00:00.000Z","a074E000000Hz57QAC","USD","8000","Item Created"
"a064E000004DWGjQAO","832-89f2d197fd7d111349b7d7385d189807","832","2015-01-14T05:00:00.000Z","a074E000000Hz57QAC","USD","1000","Item Created"
"a064E000004DWGkQAO","832-02ddd5e2c83afb03e1adedc69a9cfbed","832","2015-01-21T05:00:00.000Z","a074E000000Hz57QAC","USD","525","Item Created"
"a064E000004DWGlQAO","832-7d3c589b43210b362491f360e523bf2e","832","2015-08-03T04:00:00.000Z","a0758000002kNPQAA2","USD","10000","Item Created"
"a064E000004DWGmQAO","832-9fbcc29347efe244206153c30823eb02","832","2015-05-19T04:00:00.000Z","a074E000000Hz57QAC","USD","5000","Item Created"
"a064E000004DWGnQAO","832-3fa37b2a86ae7719d0cb23365d9f9310","832","2015-08-07T04:00:00.000Z","a074E000000Hz57QAC","USD","3000","Item Created"
"a064E000004DWGoQAO","832-60c4c3744741f6207dc3138951a757d2","832","2015-12-28T05:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWGpQAO","832-8f9335ca403f3a47828641042aacac71","832","2015-12-28T05:00:00.000Z","a0758000002kNHwAAM","USD","500","Item Created"
"a064E000004DWGqQAO","832-bcb1ad2c3e419a8194329846d70f5726","832","2015-12-28T05:00:00.000Z","a074E000000Hz57QAC","USD","1050","Item Created"
"a064E000004DWGrQAO","832-fed70e9108bc3e598f8b8df7d0274180","832","2016-01-04T05:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWGsQAO","832-278d31081056a4f89a579c8876f9cbab","832","2014-01-16T05:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWGtQAO","832-ff8e98fc2786bdb706ea88e812adc6a4","832","2014-05-22T04:00:00.000Z","a074E000000Hz57QAC","USD","10000","Item Created"
"a064E000004DWGuQAO","832-7bc9a2421c4de527f1fee0c099f1f0aa","832","2014-06-01T04:00:00.000Z","a074E000000Hz57QAC","USD","10000","Item Created"
"a064E000004DWGvQAO","832-22554f0721a2aa6f34c98918e8131d44","832","2014-06-20T04:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWGwQAO","832-862dd783f86a917cc27f8af0e411d1ad","832","2014-09-08T04:00:00.000Z","a074E000000Hz57QAC","USD","1000","Item Created"
"a064E000004DWGxQAO","832-7723fd75bd0611e4bf90688242c31a69","832","2014-11-19T05:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWGyQAO","832-39d1346d95d061ace5dab4d58aa148fd","832","2014-12-05T05:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWGzQAO","832-7344093255f2bc312fec66b68b12da6e","832","2014-12-22T05:00:00.000Z","a074E000000Hz57QAC","USD","5000","Item Created"
"a064E000004DWH0QAO","832-f197b1f86ed747f7e672a8c4708f7601","832","2014-12-23T05:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWH1QAO","832-2550792f27ad7e58e8f3015b46b77c76","832","2014-12-23T05:00:00.000Z","a0758000002kNHwAAM","USD","500","Item Created"
"a064E000004DWH2QAO","832-5b8967683e72e0ede2dd599aad80a8a5","832","2014-12-23T05:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWH3QAO","832-5391ac35860b24066fb8d9bd5214f54b","832","2014-12-23T05:00:00.000Z","a074E000000Hz57QAC","USD","500","Item Created"
"a064E000004DWH4QAO","832-201125b5928816d8023369188909a05e","832","2014-12-26T05:00:00.000Z","a0758000002kNPdAAM","USD","500","Item Created"
"a064E000004DWH5QAO","834-b5da4992dbaef91d56e5b0fcd723c437","834","2013-12-31T00:00:00.000Z","a0758000002kNGwAAM","CHF","600","Item Created"
"a064E000004DWH6QAO","834-a4fa600392410de10ae57d47ba5bff14","834","2014-08-06T17:00:00.000Z","a0758000002kNGwAAM","CHF","1000","Item Created"
"a064E000004DWH7QAO","834-62dca50b70b9eb651ae1b686dca9a8a2","834","2015-08-06T17:00:00.000Z","a0758000002kNGwAAM","CHF","1200","Item Created"
"a064E000004DWH8QAO","837-83c48ddfbe14c85fd98a55dd22180429","837","2012-12-31T06:00:00.000Z","a0758000002kNDHAA2","USD","2400","Item Created"
"a064E000004DWH9QAO","837-ceb3e7e394a0c0fba40d9ca46ece90e9","837","2012-12-31T06:00:00.000Z","a0758000002kNGRAA2","USD","2400","Item Created"
"a064E000004DWHAQA4","837-ec972c3f03c6e794b74e142ee33ee6cb","837","2012-12-31T06:00:00.000Z","a0758000002kNMAAA2","USD","2400","Item Created"
"a064E000004DWHBQA4","837-85bcbdf642436764fdb9dac9025a1119","837","2012-12-31T06:00:00.000Z","a0758000002kNQeAAM","USD","2400","Item Created"
"a064E000004DWHCQA4","837-9dfd04f9370ae635f30e160c880b4130","837","2012-12-31T06:00:00.000Z","a0758000002kNQdAAM","USD","600","Item Created"
"a064E000004DWHDQA4","837-232eba411b4da74021bca14df71a4bbc","837","2013-12-31T06:00:00.000Z","a0758000002kNDHAA2","USD","2400","Item Created"
"a064E000004DWHEQA4","837-8a36ae4f1a4144841315a1ee8c52f6b9","837","2013-12-31T06:00:00.000Z","a0758000002kNGRAA2","USD","2400","Item Created"
"a064E000004DWHFQA4","837-1f1ddf0cbdb506381fa4ca1ed5738f19","837","2013-12-31T06:00:00.000Z","a0758000002kNMAAA2","USD","2400","Item Created"
"a064E000004DWHGQA4","837-2a2e76875a942608eab7cadb0f7df7cf","837","2013-12-31T06:00:00.000Z","a0758000002kNQeAAM","USD","2400","Item Created"
"a064E000004DWHHQA4","837-1620e11822839ac2bdbd96ad2a1ee4dd","837","2013-12-31T06:00:00.000Z","a0758000002kNQdAAM","USD","600","Item Created"
"a064E000004DWHIQA4","837-4b192ebef29470a111399fa1bb65ce16","837","2014-04-30T05:00:00.000Z","a0758000002kNDHAA2","USD","800","Item Created"
"a064E000004DWHJQA4","837-aeecd8949de2d3e491cd0b3a031e97c2","837","2014-04-30T05:00:00.000Z","a0758000002kNQeAAM","USD","800","Item Created"
"a064E000004DWHKQA4","837-fb5304e44e0a74b4081b394ca5032628","837","2014-04-30T05:00:00.000Z","a0758000002kNGRAA2","USD","800","Item Created"
"a064E000004DWHLQA4","837-0385592b55de153795d0ab9760fa548b","837","2014-04-30T05:00:00.000Z","a0758000002kNMAAA2","USD","800","Item Created"
"a064E000004DWHMQA4","837-7c357439d3487922c6125cb1c9755faa","837","2014-04-30T05:00:00.000Z","a0758000002kNQdAAM","USD","200","Item Created"
"a064E000004DWHNQA4","837-b9df376a4877156dde9791d1bf3a055a","837","2015-09-01T05:00:00.000Z","a074E000000Hz57QAC","USD","1424","Item Created"
"a064E000004DWHOQA4","837-1ccc11ab7b8b7dcae26223be98cff06f","837","2015-04-01T05:00:00.000Z","a074E000000Hz57QAC","USD","420","Item Created"
"a064E000004DWHPQA4","839-2038d3b936bfb76a5f907cf43dcb1a78","839","2013-01-18T00:00:00.000Z","a0758000002kNDHAA2","GBP","525","Item Created"
"a064E000004DWHQQA4","839-c49a4d071ef3a881ef916ae7d8c3b047","839","2011-12-24T00:00:00.000Z","a0758000002kNDHAA2","GBP","350","Item Created"
"a064E000004DWHRQA4","839-202017a1c38eb867e75e28144c383a10","839","2012-01-06T00:00:00.000Z","a0758000002kNDHAA2","GBP","337.5","Item Created"
"a064E000004DWHSQA4","839-b51cd34759f9e5460b837a388a1f413c","839","2015-01-12T00:00:00.000Z","a0758000002kNI0AAM","GBP","2162.5","Item Created"
"a064E000004DWHTQA4","839-02074ea41b7cdb5c9e051aaa7a5bf1bc","839","2015-05-11T23:00:00.000Z","a0758000002kNDHAA2","GBP","550","Item Created"
